Bear,Sex,Age, Date ,General Location,Capture type,Release Site,Handler,Year
304,Male,Subadult,5/12/98,"Long Crk, SNF",Research,On site,WYGFD,1998
305,Female,Subadult,5/14/98,"Horse Crk, SNF",Research,On site,WYGFD,1998
305,Female,Subadult,5/28/98,"Horse Crk, SNF",Research,On site,WYGFD,1998
291,Male,Subadult,5/16/98,"Brent Crk, SNF",Research,On site,WYGFD,1998
306,Male,Subadult,5/20/98,"Gas Crk, SNF",Research,On site,IGBST,1998
307,Male,Subadult,5/21/98,"Painter Crk, SNF",Research,On site,IGBST,1998
128,Female,Adult,5/26/98,"Horse Crk, SNF",Research,On site,WYGFD,1998
308,Female,Adult,6/3/98,"Cartridge Crk, SNF",Research,On site,WYGFD,1998
G63,Male,Yearling,6/3/98,"Cartridge Crk, SNF",Research,On site,WYGFD,1998
309,Male,Adult,6/12/98,"Gravelbar Crk, SNF",Research,On site,IGBST,1998
310,Male,Subadult,6/14/98,"Beam Gulch, SNF",Research,On site,IGBST,1998
311,Female,Adult,6/15/98,"Gas Crk, SNF",Research,On site,IGBST,1998
251,Male,Adult,6/18/98,"N Fork Buffalo, BTNF",Research,On site,WYGFD,1998
312,Male,Yearling,6/29/98,"S Fork Shoshone, Pr-WY",Management,On site,WYGFD,1998
301,Male,Subadult,7/1/98,"Madison co., Pr-MT",Management,Removed,WS/MTFWP,1998
213,Female,Adult,7/12/98,"wapiti Crk, GNF",Research,On site,IGBST,1998
313,Male,Subadult,7/14/98,"Cottonwood Crk, BTNF",Research,On site,WYGFD,1998
313,Male,Subadult,7/20/98,"Cottonwood Crk, BTNF",Research,On site,WYGFD,1998
314,Male,Adult,7/14/98,"Eldridge Crk, GNF",Research,On site,IGBST,1998
315,Female,Subadult,7/19/98,"Moccasin Crk, BTNF",Research,On site,WYGFD,1998
289,Female,Subadult,7/24/98,"Deadhorse Crk, GNF",Research,On site,IGBST,1998
316,Female,Subadult,7/28/98,"Mormon Crk, SNF",Research,On site,WYGFD,1998
295,Female,Adult,8/21/98,"Canyon Crk, YNP",Research,On site,IGBST,1998
286,Male,Adult,8/23/98,"Fiddler Crk, Pr-MT",Management,Removed,WS/MTFWP,1998
317,Male,Adult,8/27/98,"Coyote Crk, YNP",Research,On site,IGBST,1998
318,Male,Subadult,8/28/98,"Coyote Crk, YNP",Research,On site,IGBST,1998
318,Male,Subadult,8/31/98,"Coyote Crk, YNP",Research,On site,IGBST,1998
319,Male,Subadult,9/8/98,"N of Gardiner, Pr-MT",Management,"Chipmunk Crk, YNP",MTFWP,1998
319,Male,Subadult,9/29/98,"Parker, Pr-1D",Management,"Trapper Crk, GNF",IDFG,1998
320,Male,Subadult,9/17/98,"Cascade Crk, YNP",Research,On site,IGBST,1998
321,Female,Adult,9/22/98,"Cascade Crk, YNP",Research,On site,IGBST,1998
322,Female,Subadult,9/24/98,"N of Gardiner, Pr-MT",Management,"Sunlight Crk, SNF",MTFWP,1998
323,Male,Subadult,10/4/98,"Trout Crk, YNP",Research,On site,IGBST,1998
103,Male,Adult,10/5/98,"Cascade Crk, YNP",Research,On site,IGBST,1998
324,Male,Subadult,10/14/98,"Miller Crk, Pr-MT",Management,"spirea Crk, YNP",WS/MTFWP,1998
260,Male,Adult,10/18/98,"Antelope Crk, YNP",Research,On site,IGBST,1998
325,Female,Subadult,11/10/98,"N of Gardiner, Pr-MT",Management,"Otter Crk, YNP",MTFWP,1998
288,Male,Adult,5/7/97,"Wood River, WY",Research,On site,WYGFD,1997
264,Female,7,6/18/97,"Norris Geyser Basin, YNP",Management,On site,YNP/IGBST,1997
G62,Male,COY,6/18/97,"Norris Geyser Basin, YNP ",Management,Euthanized,YNP/IGBST,1997
289,Female,Subadult,6/18/97,"Eldridge Crk, GNF ",Research,On site,IGBST,1997
289,female,subadult,6/23/97,"Deadhorse Crk, GNF ",Research,On site,IGBST,1997
239,Male,Adult,7/1/97,"Eldridge Crk, GNF ",Research,On site,IGBST,1997
290,Male,Subadult,7/14/97,"Hayden Valley, YNP ",Research,On site,IGBST,1997
205,Female,13,7/17/97,"Hayden Valley, YNP ",Research,On site,IGBST,1997
291,Male,Adult,7/23/97,"Hunter Peak Ranch, Clarks Fork ",Management,"Ramshorn Basin, SNF",WYGFD,1997
292,Male,Adult,7/31/97,"Tepee Crk, Sublette Co, WY, ",Management,"Otter Crk, YNP",WYGFD,1997
293,Male,Subadult,8/8/97,"The Bend, BTNF WY ",Research,On site,WYGFD,1997
293,male,subadult,8/26/97,"Green River, BTNF, WY ",Management,Removed,WYGFD,1997
212,Male,6,8/12/97,"TE Ranch, S Fk Shos, WY-pr ",Management,"Frog Rock, YNP",WYGFD,1997
294,Female,Adult,8/14/97,"S. Badger Crk, TNF ",Research,"Indian Lake, TNF",ADC/WYGFD,1997
295,Female,Subadult,8/14/97,"Mesa Pit, YNP ",Research,On site,IGBST,1997
296,Female,Adult,8/16/97,"Norris, YNP ",Research,On site,IGBST,1997
297,Male,Adult,8/23/97,"wapiti Crk, GNF ",Research,On site,IGBST,1997
298,Female,Adult,9/4/97,Buffalo Plateau ,Research,On site,IGBST,1997
299,Male,Adult,9/7/97,Buffalo Plateau,Research,On site,IGBST,1997
300,Female,Subadult,9/8/97,"West Yellowstone, MT-pr ",Management,"Trident, BTNF",MTFWP/IGBST,1997
282,Male,7,10/4/97,"Pelican Valley, YNP ",Research,On site,IGBST,1997
206,Male,23,10/15/97,"Mesa Pit, YNP ",Research,On site,IGBST,1997
206,male,23,10/16/97,"Mesa Pit, YNP ",Research,On site,IGBST,1997
206,male,23,10/19/97,"Mesa Pit, YNP ",Research,On site,IGBST,1997
211,Male,7,10/17/97,"Grebe Lake, YNP ",Research,On site,IGBST,1997
214,Female,5,10/23/97,"Stephens Crk, YNP ",Research,On site,IGBST,1997
219,Male,7,10/23/97,"Antelope Crk, YNP",Research,On site,IGBST,1997
301,Male,Subadult,10/28/97,"N of Gardiner, Pr-MT",Management,"Norris Junction,YNP",MTFWP,1997
266,M,Subadult,4/28/96,"Fir Crk, BTNF",,On site,WYGFD,1996
267,F,Subadult,4/28/96,"Diamond G Ranch, Dunoir R, WY",,On site,WYGFD,1996
199,M,9,5/2/96,"Diamond G Ranch, Dunoir R, WY",,On site,WYGFD,1996
268,M,Adult,5/5/96,"Diamond G Ranch, Dunoir R, WY",,On site,WYGFD,1996
269,M,Adult,5/12/96,"Diamond G Ranch, Dunoir R, WY",,On site,WYGFD,1996
270,F,Adult,5/15/96,"Diamond G Ranch, Dunoir R, WY",,On site,WYGFD,1996
168,M,10,5/16/96,"Diamond G Ranch, Dunoir R, WY",,On site,WYGFD,1996
271,F,Adult,5/18/96,"Mormon Crk, SNF",,On site,IGBST,1996
272,M,Adult,5/22/96,"Mormon Crk, SNF",,On site,IGBST,1996
G58,F,1,5/25/96,"The Oxbow, GTNP ",Management,"Snake River Pit, JDRMP",GTNP,1996
273,M,Adult,6/12/96,"Sunlight Basin, SNF",,On site,IGBST,1996
274,M,Adult,6/14/96,"Game Crk, BTNF",,On site,WYGFD,1996
275,M,Adult,6/22/96,"Mesa Pit, YNP",,On site,IGBST,1996
276,F,Adult,6/26/96,"Beam Gulch, SNF",,On site,IGBST,1996
206,M,22,6/28/96,"Mesa Pit, YNP",,On site,IGBST,1996
277,M,Adult,6/1/31,"Spread Crk, BTNF",,On site,WYGFD,1996
277,M,Adult,7/2/96,"Spread Crk, BTNF",,On site,WYGFD,1996
277,M,Adult,12/14/01,"Spread Crk, BTNF",,On site,WYGFD,1996
278,M,2,7/1/96,"Lodgepole Crk, SNF",,On site,IGBST,1996
103,M,22,7/14/96,"Little Thumb, YNP",,On site,IGBST,1996
225,M,3,7/14/96,"spread Crk, BTNF",,On site,WYGFD,1996
279,F,2,7/22/96,"Blackrock Crk, BTNF",,On site,WYGFD,1996
280,M,Adult,7/27/96,"Flat Mountain Arm, YNP",,On site,IGBST,1996
224,M,8,7/28/96,"Elk Ranch, GTNP",,On site,WYGFD,1996
281,M,Adult,7/28/96,"Pinedale, WY ",Management,"Otter Crk, YNP",WYGFD,1996
209,M,9,8/3/96,"Elk Ranch, GTNP ",Management,Removed,WYGFD,1996
233,M,3,8/7/96,"AMK Ranch, GTNP ",Management,"Hummingbird Peak,GNF",GTNP,1996
283,M,3,8/15/96,"Boulder River, GNF ",Management,Removed,MTFWP,1996
282,M,Adult,8/18/96,"Rock Crkeek Butte, BTNF ",Management,"Oxbow Crk, YNP",WYGFD,1996
283,M,Adult,8/17/96,"Adobe Hill, BTNF ",Management,"Lodgepole Crk, SNF",WYGFD,1996
284,F,Adult,8/19/96,"Badger Crk, TNF ",Management,"Sunlight Crk, SNF",WYGFD,1996
G59,M,Cub,8/21/96,"Badger Crk, TNF ",Management,"Sunlight Crk, SNF",WYGFD,1996
G60,M,Cub,8/21/96,"Badger Crk, TNF ",Management,"Sunlight Crk, SNF",WYGFD,1996
216,F,10,8/23/96,"Diamond J Ranch, MT ",Management,Self-defense kill,MTFWP,1996
227,M,4,8/25/96,"Mesa Pit, YNP",,On site,IGBST,1996
285,M,1,8/28/96,"Big Sky, MT ",,"Big Game Ridge, BTNF",MTFWP/IGBST,1996
285,M,1,10/5/96,"Flagg Ranch, JDRMP ",Management,Removed,GTNP,1996
G61,M,1,8/28/96,"Big Sky, MT ",Management,Removed,MTFWP/IGBST,1996
286,M,Adult,9/5/96,"Pinedale, WY ",Management,Mirror Plateau,WYGFD,1996
287,M,Adult,10/16/96,"Norris, YNP",,On site,IGBST,1996
243,M,4,5/24/95,"Mormon Crk, SNF",,On site,IGBST,1995
244,M,9,5/25/95,"Mormon Crk, SNF",,On site,IGBST,1995
G55,M,2,5/24/95,"SE of Cody,WY ",Management,"Blacktail, YNP",WYGFD,1995
G55,M,2,9/14/95,"Gardiner, MT ",Management,"Eldridge Crk, GNF",MTFWP,1995
G56,M,2,5/24/95,"SE of Cody, WY ",Management,"Blacktail, YNP",WYGFD,1995
G56,M,2,9/23/95,"Gardiner, MT ",Management,"Sunlight Crk, SNF",MTFWP,1995
G56,M,2,10/5/95,"Wapiti, WY ",Management,Removed,WYGFD,1995
245,M,4,6/7/95,"Gas Crk, SNF",,On site,IGBST,1995
246,F,7,6/10/95,"Kitty Crk, SNF",,On site,IGBST,1995
188,F,7,6/11/95,"Trail Crk, SNF",,On site,IGBST,1995
240,F,Subadult,6/29/95,"Grant, YNP ",Management,"Bacon Rind, YNP",YNP,1995
240,F,Subadult,9/7/95,"Gardiner, MT ",Management,to zoo,MTFWP,1995
151,M,Ad,6/30/95,"Beam Gulch, SNF",,On site,IGBST,1995
215,M,Ad,7/10/95,"Flat Mountain Arm, YNP",,On site,IGBST,1995
179,F,6,7/15/95,"Spread Crk, BTNF",,On site,WYGFD,1995
G57,F,4,7/16/95,"N Fork Shoshone, SNF ",Management,to zoo,WYGFD,1995
247,F,6,7/22/95,"Baldy Mountain, BTNF",,On site,WYGFD,1995
248,F,2,7/22/95,"Game Crk, BTNF",,On site,WYGFD,1995
248,F,2,8/30/95,"Game Crk, BTNF",,On site,WYGFD,1995
249,F,7,7/23/95,"S Fk Shoshone, WY ",Management,"Grassy Lake, JDRMP",WYGFD,1995
249,F,7,8/31/95,"S Fk Shoshone, WY ",Management,"Hominy Peak, TNF",WYGFD,1995
191,M,18,8/1/95,"Taylor's Fork, MT ",Management,"Eldridge Crk, GNF",MTFWP,1995
191,M,18,8/22/95,"Black Butte, MT ",Management,Removed,MTFWP,1995
211,M,5,8/5/95,"Grebe Lake Road, YNP",,On site,IGBST,1995
211,M,5,10/11/95,"Norris, YNP",,On site,IGBST,1995
203,M,Ad,8/3/95,"N Fork Spread Crk, BTNF",,On site,WYGFD,1995
250,M,5,8/7/95,"Grebe Lake Road, YNP",,On site,IGBST,1995
251,M,7,8/16/95,"split Rock Crk, BTNF",,On site,WYGFD,1995
174,M,9,8/23/95,"E Squaw Basin, BTNF",,On site,WYGFD,1995
174,M,9,8/27/95,"E Squaw Basin, BTNF",,On site,WYGFD,1995
252,M,6,8/4/95,"Game Crk, BTNF",,On site,WYGFD,1995
253,M,4,8/27/95,"Squaw Basin, BTNF",,On site,WYGFD,1995
254,F,6,9/2/95,"Beaver Crk, GNF ",Management,"E Fork Wind, ST-WY",MTFWP,1995
189,F,14,9/7/95,"Frozen Lake Crk, SNF ",Management,"Blacktail, YNP",WYGFD,1995
163,F,11,9/8/95,"Mormon Crk, SNF ",Management,"Bacon Rind Crk, YNP",WYGFD,1995
163,F,11,9/19/95,"Covered Wagon, MT ",Management,to zoo,MTFWP,1995
255,F,cub,9/8/95,"Mormon Crk, SNF ",Management,"Bacon Rind Crk, YNP",WYGFD,1995
255,F,Cub,9/19/95,"Covered Wagon, MT ",Management,to zoo,MTFWP,1995
256,M,cub,9/8/95,"Mormon Crk, SNF ",Management,"Bacon Rind Crk, YNP",WYGFD,1995
256,M,Cub,9/19/95,"Covered Wagon, MT ",Management,to zoo,MTFWP,1995
258,F,8,9/16/95,"Boulder River, GNF ",Management,"Trapper Crk, GNF",MTFWP,1995
209,M,8,9/8/95,"Elk Ranch, GTNP",,"Lamar, YNP",WYGFD,1995
260,M,4,9/25/95,"Antelope Crk, YNP",,On site,IGBST,1995
106,F,19,9/23/95,"N Fork Shoshone, SNF ",Management,"Grassy Lake, TNF",WYGFD,1995
261,F,Ad,9/20/95,"N Fork Shoshone, SNF ",Management,"Parque Crk, SNF",WYGFD,1995
262,M,2,9/22/95,"N Fork Shoshone, SNF ",Management,"Grassy Lake, JDRMP",WYGFD,1995
263,M,7,9/29/95,"Brown Crk, Wood R, WY",Management,"Swan Lake Flat, YNP",WYGFD,1995
125,F,12,10/13/95,"Antelope Crk, YNP",,On site,IGBST,1995
264,F,4,10/14/95,"Indian Crk, YNP",,On site,IGBST,1995
265,F,7,10/16/95,"Dore residence, MT ",Management,"Natural Bridge Rd, YNP",MTFWP,1995
79,F,21,10/14/95,"Dore residence, MT ",Management,"Otter Crk, YNP",MTFWP,1995
241,F,1,10/15/95,"N Fork Shoshone, SNF",,"Black Butte, MT",WYGFD,1995
220,M,11,5/12/94,"Mormon Crk, SNF",,On site,IGBST,1994
136,F,11,5/17/94,"Kitty Crk, SNF",,On site,IGBST,1994
124,F,14,5/18/94,"Mormon Crk, SNF",,On site,IGBST,1994
221,F,2,5/18/94,"Kitty Crk, SNF",,On site,IGBST,1994
222,M,2,5/18/94,"Mormon Crk, SNF",,On site,IGBST,1994
223,M,2,5/19/94,"Taylor's Fork, MT ",Management,"Bechler, YNP",MTFWP,1994
,,,5/29/94,"Pinehaven, ID ",Management,"Charcoal Bay, YNP",ID,1994
,,,6/15/94,"Grant Village campground, YNP ",Management,to zoo,YNP,1994
224,M,6,6/9/94,"Eynon Draw, BTNF",,On site,WYGFD,1994
225,M,1,6/17/94,"Skull Crk, BTNF",,On site,WYGFD,1994
225,M,1,6/28/94,"Spread Crk, BTNF",,On site,WYGFD,1994
209,M,7,6/18/94,"Spread Crk, BTNF",,On site,WYGFD,1994
201,M,4,6/23/94,"Pelican Valley, YNP",,On site,IGBST,1994
206,M,20,6/25/94,"Mesa Pit, YNP",,On site,IGBST,1994
166,F,11,6/24/94,"Skull Crk, BTNF",,On site,WYGFD,1994
G52,F,1,6/28/94,"Spread Crk, BTNF",,On site,WYGFD,1994
140,M,15,7/10/94,"Mesa Pit, YNP",,On site,IGBST,1994
140,M,15,8/21/94,"Mesa Pit, YNP",,On site,IGBST,1994
182,F,5,7/12/94,"Flat Mountain Arm, YNP",,On site,IGBST,1994
34,M,22,7/9/94,"Preacher's Park, BTNF",,On site,WYGFD,1994
34,M,22,7/18/94,"Spread Crk, BTNF",,On site,WYGFD,1994
34,M,22,9/6/94,"N Fork Spread Crk, BTNF",,On site,WYGFD,1994
203,M,Adult,7/8/94,"Grizzly Crk, BTNF",,On site,WYGFD,1994
226,M,12,7/21/94,"S Fork Shoshone, WY ",Management,"Blacktail Crk, YNP",WYGFD,1994
226,M,12,11/8/94,"Sunlight, WY ",Management,Removed,WYGFD,1994
227,M,2,7/24/94,"Chick Crk, TNF",,On site,IGBST,1994
228,M,4,7/30/94,"Mesa Pit, YNP",,On site,IGBST,1994
174,M,8,8/7/94,"Dunoir Crk, SNF ",Management,"Blacktail Crk, YNP",WYGFD,1994
229,M,11,7/28/94,"Squaw Basin, BTNF",,On site,WYGFD,1994
229,M,11,8/28/94,"split Rock Crk, BTNF",,On site,WYGFD,1994
230,M,Subadult,8/14/94,"Taylor's Fork, MT ",Management,"Buck Crk, GNF",MTFWP,1994
230,M,Subadult,8/17/94,"Taylor's Fork, MT ",Management,"Tom Miner, GNF",MTFWP,1994
230,M,Subadult,8/24/94,"Big Sky, MT ",Management,to zoo,MTFWP,1994
231,M,2,8/16/94,"S Fork Shoshone, WY ",Management,"Sunlight, SNF",WYGFD,1994
231,M,2,8/25/94,"Wapiti Valley, WY ",Management,"Blacktail, YNP",WYGFD,1994
231,M,2,8/29/94,"Mammoth, YNP ",Management,"Wrong Crk, YNP",YNP,1994
231,M,2,10/5/94,"Gardiner, MT ",Management,to zoo,MTFWP,1994
207,M,2,8/10/94,"S Fork Shoshone, WY ",Management,"Hoodoo Crk, SNF",WYGFD,1994
112,M,21,8/24/94,"Boulder River, GNF ",Management,"Six Mile Crk, GNF",MTFWP,1994
163,F,10,8/29/94,"Absaroka Lodge, SNF ",Management,"N of Dubois, WY",WYGFD,1994
101,F,12,9/2/94,"Rainbow Point, GNF ",Management,"Buffalo Plateau, BTNF",MTFWP/IGBST,1994
232,F,1,9/2/94,"Rainbow Point, GNF ",Management,"Big Game Ridge, YNP",MTFWP/IGBST,1994
233,M,1,9/2/94,"Rainbow Point, GNF ",Management,"Big Game Ridge, YNP",MTFWP/IGBST,1994
234,F,9,9/7/94,"S Fork Shoshone, WY ",Management,"wrong Crk, YNP",WYGFD,1994
235,F,4,9/11/94,"S Fork Shoshone, WY ",Management,"Portal Crk, GNF",WYGFD,1994
236,F,14,9/12/94,"S Fork Shoshone, WY ",Management,"Trapper Crk, GNF",WYGFD,1994
237,F,11,9/12/94,"Spring Crk, WY ",Management,"Blacktail, YNP",WYGFD,1994
238,M,1,9/12/94,"Spring Crk, WY ",Management,"Blacktail, YNP",WYGFD,1994
G53,M,1,9/12/94,"Spring Crk, WY ",Management,"Blacktail, YNP",WYGFD,1994
239,M,Adult,9/18/94,"S Fork Shoshone, WY ",Management,"Six Mile Crk, GNF",WYGFD,1994
128,F,9,9/20/94,"Dubois, WY ",Management,"Hoodoo Crk, SNF",WYGFD,1994
240,F,Subadult,9/21/94,"Gardiner, MT ",Management,"Charcoal Bay, YNP",MTFWP,1994
241,F,cub,9/19/94,"S Fork Shoshone, WY ",Management,"Newton Crk, SNF",WYGFD,1994
242,F,13,10/5/94,"S Fork Shoshone, WY ",Management,"Hominy Peak, TNF",WYGFD,1994
106,F,18,10/20/94,"Wapiti, WY ",Management,"Otter Crk, YNP",WYGFD,1994
G54,M,1,10/20/94,"Wapiti, WY ",Management,"Otter Crk, YNP",WYGFD,1994
207,M,12,7/1/93,"Elk Fork, N Fork Shoshone, SNF",,On site,IGBST,1993
208,M,6,7/7/93,"S Fork Shoshone, WY ",Management,"Deep Crk, YNP",WYGFD,1993
209,M,6,7/14/93,"NW of Baldy Mtn, BTNF ",Management,"Timothy Crk, YNP",WYGFD,1993
210,F,10,7/18/93,"Hayden Valley, YNP",,On site,IGBST,1993
148,F,10,7/19/93,"Grebe Lake road, YNP",,On site,IGBST,1993
211,M,3,7/21/93,"Chittenden road, YNP ",Management,On site,YNP,1993
212,M,2,7/22/93,"Meteetsee Crk, WY ",Management,On site,WYGFD,1993
125,F,10,7/29/93,"Antelope Crk, YNP",,On site,IGBST,1993
97,F,16,8/4/93,"Wapiti Crk, GNF",,On site,IGBST,1993
191,M,16,8/4/93,"Wapiti Crk, GNF",,On site,IGBST,1993
213,F,1,8/4/93,"Wapiti Crk, GNF",,On site,IGBST,1993
G50,M,1,8/4/93,"Wapiti Crk, GNF",,On site,IGBST,1993
G51,M,1,8/4/93,"Wapiti Crk, GNF",,On site,IGBST,1993
140,M,14,9/13/93,"Mesa Pit, YNP",,On site,IGBST,1993
214,F,1,9/15/93,"Stephens Crk, YNP",,On site,IGBST,1993
215,M,Adult,9/16/93,"Turpin Meadows, BTNF ",Management,"Blacktail Crk, YNP",WYGFD,1993
79,F,19,9/16/93,"Stephens Crk, YNP",,On site,IGBST,1993
216,F,7,10/9/93,S Fork Shoshone ,Management,"Blacktail Crk, YNP",WYGFD,1993
217,F,9,10/11/93,"Arizona Lake, BTNF",,On site,WYGFD,1993
218,M,4,10/12/93,S Fork Shoshone ,Management,"Hayden Valley, YNP WY",,1993
219,M,3,10/14/93,S Fork Shoshone ,Management,"Otter Crk, YNP",WYGFD,1993
184,M,11,4/13/92,"DuNoir R, Diamond G Ranch, SNF",,On site,WYGFD,1992
185,M,6,4/14/92,"Six Mile Crkeek, SNF",,On site,WYGFD,1992
197,F,8,5/25/92,"Long Crkeek, SNF",,On site,WYGFD,1992
198,M,19,5/25/92,"Long Crkeek, SNF",,On site,WYGFD,1992
199,M,3,6/20/92,"Frontier Crk, SNF",,On site,WYGFD,1992
101,F,10,7/13/92,"Richards Pond, YNP",,On site,IGBST,1992
104,F,10,7/24/92,"North Fork Shoshone, SNF",,On site,WYGFD,1992
163,F,8,8/1/92,"Wiltse cabin, Pahaska, SNF",,On site,WYGFD,1992
200,M,10,8/4/92,"Wapiti Crk, GNF",,On site,IGBST,1992
201,M,2,8/6/92,"Wapiti Crk, GNF",,On site,IGBST,1992
202,F,4,8/18/92,"Eldridge Crkeek, GNF",,On site,IGBST,1992
203,M,12,8/25/92,"Flagstaff Crkeek, BTNF ",Management,On site,WYGFD,1992
140,M,13,9/27/92,"Mesa Pit, YNP",,On site,IGBST,1992
204,M,2,10/1/92,"Grebe Lake road, YNP",,On site,IGBST,1992
205,F,8,10/5/92,"Hayden valley, YNP",,On site,IGBST,1992
206,M,18,10/26/92,"Antelope Crk, YNP",,On site,IGBST,1992
184,M,10,4/28/91,"DuNoir R, Diamond G Ranch, WY",,On site,WYGFD,1991
185,M,5,4/30/91,"DuNoir R, Diamond G Ranch, WY",,On site,WYGFD,1991
185,M,5,8/10/91,"Grizzly Crk, SNF",,On site,WYGFD,1991
164,M,7,5/5/91,"DuNoir R, Diamond G Ranch, WY",,On site,WYGFD/IGBST,1991
158,M,5,5/11/91,"F&G cabin, Mormon Crk, SNF",,On site,WYGFD/IGBST,1991
158,M,5,9/26/91,"Siggins Fork, BTNF",,On site,WYGFD/IGBST,1991
186,M,3,5/12/91,"F&G cabin, Mormon Crk, SNF",,On site,WYGFD/IGBST,1991
174,M,5,5/13/91,"DuNoir R, Diamond G Ranch, WY",,On site,WYGFD,1991
104,F,9,5/14/91,"Wilsey's cabin, N Fk Shoshone, SNF",,On site,WYGFD/IGBST,1991
34,M,19,5/17/91,"DuNoir R, Diamond G Ranch, WY",,On site,WYGFD,1991
141,M,5,5/17/91,"Mesa Pit, YNP",,On site,IGBST,1991
187,M,4,5/20/91,"Mesa Pit, YNP",,On site,IGBST,1991
188,F,3,5/21/91,"Sunlight Crk, SNF",,On site,WYGFD,1991
189,F,10,5/27/91,"DuNoir R, Diamond G Ranch, WY",,On site,WYGFD,1991
181,M,2,6/15/91,"Lake, YNP ",Management,"Younts Peak, BTNF",YNP,1991
181,M,2,6/30/91,"Little Thumb Crk, YNP ",Management,"Crkescent Peak, BTNF",YNP,1991
190,F,6,6/23/91,"Flat Mountain Arm, YNP",,On site,IGBST,1991
180,M,4,7/6/91,"B4 Ranch, WY",Management,"Big Game Ridge, YNP",WYGFD,1991
191,M,14,7/13/91,"9 Quarter Circle Ranch, MT",,"Tepee Crk, GNF",IGBST,1991
128,F,6,7/13/91,"Horse Crk, SNF",,On site,WYGFD,1991
192,M,4,7/29/91,"Cooke City, GNF",,On site,IGBST,1991
152,M,18,7/30/91,"W Fork Long Crk, SNF",,On site,WYGFD,1991
193,F,5,8/29/91,"Mesa Pit road, YNP",,On site,IGBST,1991
193,F,5,9/29/91,"Mesa Pit road, YNP",,On site,IGBST,1991
168,M,5,8/31/91,"DuNoir/Long Crk, SNF",,On site,WYGFD,1991
195,M,4,9/22/91,"Siggins Fork, BTNF",,On site,WYGFD/IGBST,1991
1,M,27,9/23/91,"Siggins Fork, BTNF",,On site,WYGFD/IGBST,1991
194,F,15,9/25/91,"Siggins Fork/Open Crk, BTNF",,On site,WYGFD/IGBST,1991
196,F,6,10/14/91,"Grebe Lake road, YNP",,On site,IGBST,1991
142,M,10,10/15/91,"Otter Crk, YNP",,On site,IGBST,1991
155,M,5,10/16/91,"Grebe Lake road, YNP",,On site,IGBST,1991
134,F,8,4/14/90,"Lake, YNP ",Management,"Removed to lab, Pullman,WA",YNP,1990
181,M,1,4/15/90,"Lake, YNP ",Management,"Slough Crk, YNP",YNP,1990
181,M,1,8/23/90,"Yancey's Hole, YNP ",Management,"Nez Perce Crk, YNP",YNP/IGBST,1990
154,F,3,5/11/90,"Blackrock, BTNF ",Management,On site,WYGFD,1990
154,F,3,7/27/90,"Soda Fork, SNF ",Management,On site,WYGFD,1990
173,M,Subadult,5/21/90,"Grant Village, YNP ",Management,"Blacktail, YNP",YNP,1990
174,M,4,6/2/90,"W Fork Long Crk, BTNF",,On site,WYGFD,1990
175,F,Ad,6/19/90,"Box Crk, BTNF",,On site,WYGFD,1990
125,F,7,7/1/90,"Antelope Crk, YNP",,On site,IGBST,1990
176,M,Subadult,8/1/90,"Dunraven Pass, YNP ",Management,"Head of Phlox Crk, YNP",YNP,1990
177,M,12,8/8/90,"Angle Lakes, BTNF",,On site,WYGFD,1990
178,M,4,8/20/90,"Natural Br Rd, TNF ",Management,"Arnica Crk, YNP",YNP,1990
79,F,16,8/21/90,"Gardiner, MT ",Management,"Thorofare, BTNF",YNP/IGBST,1990
179,F,1,8/23/90,"Gardiner, MT ",Management,"Grassy Lk Reservoir, RP",YNP/IGBST,1990
180,M,3,8/22/90,"Bird Mtn, SNF ",Management,On site,WYGFD/IGBST,1990
182,F,1,8/24/90,"Gardiner, MT ",Management,"Grassy Lk Reservoir, RP",YNP/IGBST,1990
183,F,4,8/24/90,"Bird Mtn, SNF ",Management,"Sunlight Basin, WY",WYGFD/IGBST,1990
164,M,5,5/16/89,"Little Horse Crk, SNF",,On-site,WYGFD,1989
164,M,5,5/20/89,"Little Horse Crk, SNF",,On-site,WYGFD,1989
164,M,5,6/27/89,"Little Horse Crk, SNF",,On-site,IGBST,1989
165,F,11,5/21/89,"Gibbon Meadows, YNP",,On-site,IGBST,1989
126,F,17,5/23/89,"Sentinel Crk, YNP",,On-site,IGBST,1989
117,F,6,5/24/89,"Sunlight, SNF",,On-site,WYGFD,1989
134,F,7,6/6/89,"Lake, YNP ",Management,"Outlet Crk, YNP",YNP,1989
G47,M,Cub,6/6/89,"Lake, YNP ",Management,"Outlet Crk, YNP",YNP,1989
166,F,6,6/20/89,"Box Crk, BTNF",,On-site,IGBST,1989
167,M,14,6/26/89,"Crkandall, SNF",,On-site,WYGFD,1989
168,M,3,8/13/89,"Pacific Crk, BTNF",,On-site,WYGFD,1989
169,F,3,8/15/89,"Two Ocean Pass, BTNF",,On-site,WYGFD,1989
170,M,8,8/15/89,"Jay Crk, BTNF",,On-site,WYGFD,1989
171,M,8,8/21/89,"Jay Crk, BTNF",,On-site,WYGFD,1989
155,M,3,9/9/89,"Tepee Crk, TNF ",Management,"Blacktail,YNP",IGBST/ID,1989
101,F,7,9/17/89,"Cabin Crk, Red Canyon, GNF",,On-site,IGBST,1989
172,F,2,10/17/89,"Fox Crk, BTNF",,On-site,WYGFD,1989
104,F,6,4/30/88,"Pahaska, SNF",,On-site,WYGFD,1988
